company_id,name,parent
CR585723594548,resorabrea land ltd,R572622580762
CR588979858735,GRUNISALLI PROPERTIES,S159695141697
CR590286783167,GRORA OLD & CO,S968771251034
CR591486118458,Straneres London Properties Plc,R448389786533
CR591620424656,CHITERES GROUP,CR380112987081
CR593141180224,Gleetan New Land Limited,R407930232157
CR59353144206,Resile Midlands UK Limited,C854872309225
CR594904869409,leseares reseastralli,CR102968664636
CR5969586803,GRALLIS LIVERPOOL INTERNATIONAL,S195140718974
CR599206200096,Chonetan & Co,
CR599208514375,Grallis B,C883982442214
CR599400459803,RESALLI MIDLANDS PLC,R904296176253
CR600475967851,GLUNI NEW & CO LTD,CR89988449884
CR600996143962,RESONEGR STREELES PROPERTIES LIMITED,R802635784256
CR60211723968,graneglora wales,S479933976890
CR603230172536,tanonegrane liverpool ltd,S463829941200
CR604778706676,Tanora Coventry Properties,CR744431709476
CR606181350201,Suniresuni Wales Plc,C797652471075
CR607787314802,Tanonegrane resea Group,C291486274793
CR608748138280,Lesitebr UK,CR535304246290
CR60888165634,Brilechora Limited,R825407386183
CR609102253830,SONE LAND,R347154423574
CR60914812857,Taneabr Associated UK Limited,C918306506787
CR609788938606,Gloneles II & Co Limited,CR751192313057
CR61019235390,GREE COVENTRY LAND,S268110600891
CR613069716189,SEE UK,R725613547679
CR615716359628,CHEASEA COVENTRY PROPERTIES LTD,CR652921242370
CR617089452197,Lesanestralli B Properties,CR779332498584
CR61770171405,Sonechile,CR380112987081
CR61848145612,Stralli Properties Limited,CR795762947410
CR621910534485,CHILE LTD,R725613547679
CR62274295974,Tanuni London Land,CR660703846201
CR623134981494,SONESONE TANONECHORA LIMITED,S245740598444
CR624450399393,Resee II & Co,C903490391789
CR624846979997,Bralli,R422132303008
CR62487471630,Tanalligr London Group,R789439328159
CR625113663239,Brile New International Ltd,S160047198541
CR625144701402,RESUNIS GROUP LIMITED,CR734136983930
CR626345917099,GLITE LAND PLC,C84755214743
CR629757816781,BRALLICH B PROPERTIES,CR136479728025
CR63025036664,Strora tanoras,C591367554078
CR631237929805,graneglora b & co,R230606793625
CR631293276007,Taniletanalli London Properties Ltd,S313405170593
CR635283683474,Gleaglea International Ltd,CR759077951851
CR635515320305,Gleetan Associated UK,R407930232157
CR63681315528,Glone Old & Co Limited,CR431713809270
CR637070205269,Gloneles Coventry Properties Ltd,CR751192313057
CR63726159656,resalli wales group ltd,CR880041495858
CR637811497137,GLANERES MIDLANDS LTD,C174145681915
CR639897987982,tanallichite old properties,R21863986536
CR639934639695,chorastr properties ltd,R308416853768
CR641931187395,gree london international plc,CR260574629460
CR642174629004,Sonestrea chilech Limited,R307075657850
CR643751254019,Cheales Coventry,R682814827387
CR644000980188,Salliglee Associated Plc,S524518995202
CR64551574240,Tanuni New Properties Plc,R319811135363
CR645909121096,CHITELES LIVERPOOL & CO LIMITED,R910982612024
CR645947965891,Greechea International Limited,S479933976890
CR648187739585,Gree Coventry International Plc,CR61019235390
CR648847754860,Chone Land,R185419277893
CR65017088359,GLITELES SUNIBRONE LTD,C83000252052
CR650349639720,challiresuni properties limited,S611198407047
CR65070778818,Gleetan New International Ltd,CR593141180224
CR651541580747,Gleetan London,CR593141180224
CR651913241569,tanee b & co limited,S178331315212
CR651921257974,STRALLIRES TANUNI PROPERTIES,R24795883507
CR652853910516,Sea Liverpool Land,R19963443844
CR652921242370,Cheasea Wales & Co Plc,R280870102298
CR65316403357,Brilegr II UK Plc,R949791269966
CR653393500781,Suniresuni Wales Limited,S895458274435
CR654388406993,chora old & co,S675993292454
CR654867845835,Bralli B Ltd,R277179675397
CR65573267025,Gree II,R386143586539
CR656112325734,Lesoneglea granebrane Properties Plc,R52970184262
CR65618707997,Resite Liverpool & Co,S223039727902
CR656344193297,Suniresuni lesoneresite Group Plc,S564194361839
CR65640478814,Grallis Wales Group Plc,C847342952272
CR656478909666,chilegr london,C24232289673
CR657940744263,Resalligrile Land Limited,S794481448797
CR658466288103,resite b international ltd,S223039727902
CR660703846201,lesilegl tanuni & co plc,C778639664753
CR66099159506,RESONE MIDLANDS,C934776323096
CR661247535887,CHEASEA WALES,C874286179177
CR661672893089,Soras New Properties Plc,S125570395564
CR66255935149,Reseestr Group Limited,S883244116353
CR662711961214,Grunich International Ltd,C91966670455
CR663911480259,Resonestr Associated Land,S687156583141
CR665134249787,Brunilesone tanileles International Limited,S794481448797
CR665403974739,Gritebr Associated Limited,S885086696701
CR665663229256,Chile B Group Plc,CR374662930956
CR666079398448,Lesite,S137591360572
CR667191406668,resonestr coventry properties,S917665873990
CR667474683284,Reseeresee UK Plc,R328963734041
CR66747674852,LESILEGR UK,S721297937833
CR66899492486,Sane New,C937219908267
CR669391567859,Reseetan International Limited,
CR671567910813,RESONEBR OLD GROUP,CR987157853704
CR67542592023,Straneres London Group,R448389786533
CR675646533477,glee international limited,R4834198659
CR676654108886,Sea London Limited,S564341583169
CR6782799222,strunigl,C854872309225
CR679589800695,Lesora Group Ltd,CR49340755304
CR680929317608,LESEARES NEW PROPERTIES,R583734558500
CR682333932230,Breeglone Old International Plc,C336308768838
CR684925320669,Grallis Wales Land Limited,S195140718974
CR68511572162,Lesoneresite London,CR656344193297
CR685177381869,stranech,CR478169972249
CR685937411936,CHORA STRORASTRONE LAND LIMITED,CR435022104004
CR689764289121,tanunibr,C91966670455
CR690410323993,grallibr coventry & co limited,R93371328038
CR690537321409,Chea Plc,S159695141697
CR690634363085,Lesanestralli taneechalli Limited,R267093501745
CR690854610111,Gleetan Midlands International Plc,R407930232157
CR694437542598,Lesanestralli New International Plc,C246613496627
CR694638181616,tanuni new group,C49207325950
CR69489437652,TANILETANALLI OLD INTERNATIONAL LTD,S313405170593
CR695058321580,gree london uk limited,CR171511710883
CR695249457420,Resonestr lesunistr Plc,S687156583141
CR696391809778,Groneles London,S750415880604
CR696676839801,Tanite Coventry Plc,CR913367978546
CR69735252366,Breabrora London UK,CR85759288892
CR698535387725,GREEBRILE COVENTRY LAND,S776448291825
CR699060460041,Lesunichea II UK Plc,C726963380481
CR69914346595,Glaneres strallires International,R35287237980
CR702008838130,Sea Liverpool Group Ltd,S564341583169
CR702441382752,SUNIRESUNI II & CO PLC,R94087614334
CR703086353994,Tanonelesalli UK,S776448291825
CR703519352473,Stronestralli UK,R764915829891
CR705600979571,striles b & co plc,C707626511113
CR706261205313,BRILERESALLI LONDON,S716753859100
CR706885803188,Stralli Limited,
CR708394962567,Researes & Co,R60777211815
CR708410450118,gluniglite wales & co plc,C180084870801
CR708410752702,chora lesonestrora & co ltd,CR435022104004
CR709078876394,Lesea & Co Plc,R881353583537
CR70960430262,Tanonegrane Wales Properties,C291486274793
CR710294319203,resalli old uk,S95412667768
CR711795550054,RESONE RESONES INTERNATIONAL,C948316381426
CR71215874319,Lesoneresite Wales Ltd,CR656344193297
CR713482463859,Leseares gralliglane Group,CR102968664636
CR715200155361,Gritebr II Land Limited,S892680381245
CR716319835902,Tanunigl Liverpool Properties Plc,C275167256486
CR719785596408,Breebrite sanetan & Co,C640876505974
CR720444609028,Chora UK Limited,S598748209011
CR72241401502,Tanalligl II Properties Plc,C935746861693
CR723056920673,TANONEGRANE COVENTRY GROUP LTD,S264090527646
CR724499462539,Gree London Properties Limited,C853671105454
CR726828902160,Gree New UK Ltd,R51298988401
CR727223822654,gree liverpool properties,C665572908905
CR727560947210,CHEALES WALES,S100240634395
CR727782446516,Sea Liverpool Properties Plc,S564341583169
CR727844157746,Chite Old International,C773497474406
CR728228801219,Straneres London UK Plc,R39690855373
CR730094427105,Siletan UK Ltd,CR16200357998
CR731392108859,Straneres London Properties Plc,CR95576835711
CR733790216457,Gree Old UK,CR29173308363
CR734136983930,CHEAGR COVENTRY,R52487232234
CR734395244733,Resanebrone II Group,R703033523648
CR737246573806,Breabrora breegrile Ltd,R776524428366
CR737577523646,GREA UK LTD,C858370192866
CR737878338490,Grallis London Land Limited,R642598553871
CR73810339680,gree midlands land ltd,R386143586539
CR740819652879,Tanuni B Group Limited,R510133458128
CR74093108286,Resonestr sunitan & Co,C622523283889
CR740990907740,gluni london international limited,CR600475967851
CR743516148972,Cheeles Midlands Properties,R76103635185
CR744431709476,Tanora UK,
CR745219394871,Suniresuni B Group,CR478169972249
CR745346741550,Strorachee New,CR890024932013
CR746395669692,suniresuni old,C412016272067
CR747997894145,Soras II Limited,S125570395564
CR748971140232,Struni & Co Ltd,R230606793625
CR74912162827,Chunich glite & Co Limited,R233705955466
CR7491524620,Resalli Old Plc,S95412667768
CR750410464292,Gree II Land Plc,CR186026359004
CR750669236260,GLEETANEA,S770471660122
CR751192313057,Gloneles & Co Ltd,
CR752969467776,Salliglee chiteles Plc,C16697450315
CR753094617163,Straneres chile Group Plc,R697257440259
CR753254931136,Resalli Midlands Limited,R588654702153
CR75333323751,brilesee international,S524518995202
CR753511899796,SUNIRESUNI II PLC,C366835766942
CR75419649046,RESONESTRANE COVENTRY & CO LTD,C335815351353
CR75429726348,Glone Associated International Plc,S611198407047
CR755071417636,sane midlands group plc,C937219908267
CR756188781785,Gluni II Group,S318858974713
CR756392821068,GLANE PROPERTIES,
CR757199606799,salliglee associated uk,CR885367963690
CR759077951851,CHITELES MIDLANDS INTERNATIONAL,C94412524437
CR759532290208,Resalli Old UK Plc,R904296176253
CR76168823416,Resonestr glitech Land Plc,S917665873990
CR764824162511,grone midlands,C854859568702
CR765154686017,Lesalli London Plc,R711042343453
CR76884951586,CHILEGR MIDLANDS INTERNATIONAL LTD,C24232289673
CR76949958995,Gleetan Wales Properties,R407930232157
CR77021166555,breales international,R146396598682
CR770481595574,gree london land,S416556682145
CR77108863368,strorachee ii group plc,R74454827078
CR771203327300,glone liverpool & co,CR431713809270
CR773543546095,Gritebr brile International Plc,CR665403974739
CR774029755976,LESANESTRALLI GRONELES UK LIMITED,C246613496627
CR774204321512,gree sunich & co plc,R48042242991
CR775688721291,gluni b limited,S611698724195
CR77590544156,Brilegr Midlands Limited,R949791269966
CR776438541410,Resea II International Limited,R765465881584
CR777832917327,Gree New Group,R422132303008
CR779332498584,LESANESTRALLI MIDLANDS PLC,CR989054790737
CR779452461521,GRANEGLORA GRALLI INTERNATIONAL LIMITED,S479933976890
CR781051216454,Bralli New Ltd,R4834198659
CR781868892543,Glunigl Land,R422132303008
CR782097559972,sane new group,CR318841821464
CR782402667155,Gree Midlands International Ltd,CR61019235390
CR782673972868,TANONE WALES PROPERTIES LTD,R897668827597
CR782997471989,suniresuni greelesane properties limited,R860395717497
CR783141273461,LESANE & CO LIMITED,R919756685610
CR783198615036,breeglone wales plc,C17278382104
CR78557350135,Chitestr Properties,S79352821740
CR786277333182,resones liverpool group plc,S344370192613
CR786890706325,Graneglora New International Ltd,CR60211723968
CR787354867305,breeglone new,CR514412296020
CR78864542498,glilestrite & co limited,R919756685610
CR78866398321,Britestr London International,CR916893142597
CR789094353525,Stritech II & Co Plc,CR852538283044
CR789450836382,gleas properties,CR535304246290
CR790556216821,Soras B UK,CR535304246290
CR792377376664,See Coventry Limited,R50172495323
CR792686712092,CHALLIS NEW INTERNATIONAL,S308267184470
CR792779761929,Cheagr New & Co Plc,S615024136980
CR7936192194,chilegr gronestr ltd,C24232289673
CR79478333530,Grees II & Co,R784585318222
CR795245890399,taniletanalli london limited,S313405170593
CR795705730009,GRITEGRITE COVENTRY LAND PLC,S688035335857
CR795762947410,chitegl liverpool ltd,C9846831911
CR797128806094,lesanestralli london & co ltd,CR989054790737
CR798445269092,Strorachee Associated Properties,R39059142650
CR799871823790,sanetanile gleastree land,CR349788832849
CR801677267342,Gree Liverpool UK Ltd,CR171511710883
CR801928624634,Chitestruni,
CR802962623227,gree coventry land ltd,R48042242991
CR80335448539,Straneglea taneetan Land,C51778518326
CR8057619571,Straneres New Land Plc,CR219598985242
CR805933335307,gree london limited,R925722944580
CR80593796701,Glane Group Limited,S264090527646
CR806222274418,Grallitanea B Ltd,R954396333133
CR807592819603,RESALLIGRILE RESEA PLC,CR657940744263
CR809211692936,Chora tanunich Group Ltd,CR435022104004
CR811166384274,Gree Liverpool International,C741715510888
CR811761259439,RESALLI NEW GROUP PLC,CR290372190391
CR813313818694,Seeres International,R50172495323
CR815243647921,TANONEGRANE LONDON LIMITED,S463829941200
CR817914192431,Sea strile,C507561709563
CR820586758867,Gree London Plc,S416556682145
CR820682828934,gree liverpool international ltd,CR29173308363
CR820899440830,tanee brallichea & co,R8357415165
CR822748566965,Glaneres B International Ltd,R285276676604
CR823594892586,Taniletan gloratanite Properties,C561835659951
CR82366809518,Gralli Midlands & Co Limited,C402691408329
CR824826627685,broneres & co plc,CR309647192423
CR825071939625,Tanee London Land Plc,S178331315212
CR829671169897,Sanegree glile,CR49340755304
CR830786305490,Resalli resuniles Land Ltd,R660939319408
CR832577280426,Lesoneglea Associated Group Limited,R52970184262
CR832857818464,gruni wales uk plc,C68551632207
CR833102690579,Resiteresora Wales UK Plc,CR309647192423
CR833456968934,Lesitestrora Land,CR16200357998
CR834916132256,BREEGLONE ASSOCIATED PROPERTIES,C336308768838
CR835157274516,Taniletan Midlands UK Plc,C561835659951
CR83553746062,Suniresuni London Properties Limited,CR141561467233
CR835759232914,Sanetanile II,R444971197985
CR836794591392,Gree New,CR171511710883
CR837115992054,Gree salli Properties Ltd,S24423690782
CR8372054179,Resalli II,R588654702153
CR837215909979,Gree II Plc,C665572908905
CR838819516832,Sane New & Co Limited,CR969933347040
CR840539600673,GLALLI GROUP,CR318841821464
CR84163045565,GREE B & CO PLC,CR186026359004
CR841984420374,Stroratan Coventry & Co Limited,C446451838999
CR84199444132,SEESTREE,C858370192866
CR844983234587,chitestruni coventry ltd,C776668468894
CR848368971683,streagr wales group,C505964779166
CR848766727118,Chites Wales Properties Limited,R925312625630
CR84908989582,TANUNI B LAND,CR660703846201
CR850747846600,Strunibr Midlands Limited,S918207575601
CR851312704503,Strallitan Midlands & Co Ltd,C31554548130
CR852538283044,STRITECH II PLC,S154421333514
CR852627832505,Leseares New & Co Limited,C353742860104
CR853956581654,Chitestrone Properties,C104936104
CR855406386775,SONESTREA LONDON LAND LIMITED,R307075657850
CR855878375189,Brorastralli Properties Limited,S946965306891
CR85612781847,Lesanetanora,
CR85759288892,Breabrora New,R776524428366
CR859506320811,chitegl broneres properties plc,R51268354833
CR86044142961,Gritebr leseares Land Limited,S262785547976
CR861914721301,Lesileres II Plc,R684979642676
CR862384465044,TANONE NEW PROPERTIES,C887756950351
CR86254397192,Leseares griteles UK Plc,CR102968664636
CR862669972424,Chiteles sea Land Ltd,R910982612024
CR863603152813,Striles grileresuni Group Plc,C707626511113
CR863664108685,salliglee liverpool limited,S524518995202
CR863993448171,Lesilegl Liverpool UK,C778639664753
CR864181819415,Resalli London,CR290372190391
CR864224277284,Sea Liverpool Group Limited,C189980614278
CR865910297828,chitestruni old properties ltd,C776668468894
CR866406850481,Lesanestralli leseeresee Limited,C949357294459
CR866496795406,Gree strite & Co Ltd,CR29173308363
CR867476169266,SEA BREATANORA INTERNATIONAL LTD,C335722169923
CR8690183203,Sonelesile brile Ltd,S946965306891
CR869517294717,See chora Land,R50172495323
CR87150949837,lesanestralli b group ltd,CR989054790737
CR874756817358,glilegl ii properties ltd,R36653657827
CR876583281558,Tanone strone UK Limited,R897668827597
CR878224436,Cheagr Liverpool Properties Limited,R52487232234
CR878445888737,tanite grilestrile plc,C124976121037
CR87861059669,GLONE STRALLI LAND LTD,S611198407047
CR880041495858,Resalli & Co Limited,
CR880127625790,STRILE LAND,C778639664753
CR880373320392,Gree Old Land Limited,C977578998184
