land_id,company_id
T196825981602,S234650831198
T196830249571,CR114120579704
T196833448577,S952330424674
T196948756521,R681239563875
T1969712807,R83268455149
T197001730701,CR922291157783
T197007986681,R666470705229
T197034545651,CR114120579704
T19708553483,C668620257542
T197104830647,S232788239882
T197154994672,S439715196849
T197168743,C850618627983
T19718743759,C470685675061
T197207690249,R12996266868
T19721360336,R177105721207
T197214598622,C850618627983
T197287101163,R83333660646
T197323455470,R590980645905
T197344516325,CR373501801
T19735229527,CR505658625083
T197376238235,R177105721207
T197386912925,R698117412928
T197407391566,R245333689855
T19751485453,R83268455149
T197517738934,R990724975152
T197533415941,R337885620018
T197537727542,C221878844816
T19757380044,S350267378795
T197604929355,R151919292782
T197665503754,C903377409498
T197697914042,CR365327309001
T197717203207,CR956157215410
T197723446934,C208674463645
T197821934356,CR432610693265
T197825513034,R83268455149
T197846662134,C6550062356
T197852789114,C93320439506
T197904943291,C730873287974
T19793014296,C641795813078
T197933370292,S882564482217
T19794173681,S581347711553
T198000843366,R590980645905
T198061439,R590980645905
T19807930328,R151919292782
T19809291981,CR310850695011
T1981025529,S35506426664
T198107937980,C30870158900
T198115261740,CR727560947210
T19813631742,C198751675116
T198198137334,CR973006857846
T198211766765,C260483934511
T19822053353,R47707058158
T19830694444,C113883303122
T198331915184,R83333660646
T19833669494,C40648968635
T198402344676,S637917689179
T19847388140,C127565968843
T19851941748,S110110593359
T198528444045,S234650831198
T198591912434,R96630368062
T198592764779,R209582834537
T198628481758,CR43246051644
T198634293414,R12996266868
T19866167855,C440375736269
T198679261304,CR783198615036
T198705875642,C349004818744
T198708620398,S350267378795
T198754382298,C857143432536
T198760128010,C260483934511
T19877918535,C902242338621
T1987887970,S223039727902
T198794658242,CR874756817358
T198816442917,CR486101712094
T198836778113,C40648968635
T198920443962,R14146819289
T198925701266,R337885620018
T19896837163,C210040486942
T198983426886,CR974353914474
T19899515138,C198751675116
T199011521897,C696792776381
T199052769177,R805943178700
T199055730554,CR432610693265
T199093586480,CR87150949837
T199103902455,S232709415599
T199104984670,C500371377607
T1991138897,R912580200546
T199135510672,CR43246051644
T19914481750,R291609990421
T199178284461,R467822250367
T199189696998,S653986615614
T199190348891,CR63726159656
T199197218207,R177105721207
T199402937346,C122847920540
T199436754590,R308416853768
T199440605007,R392940951280
T199495645360,CR290569187576
T199497375301,R849627309056
T199525795087,R83268455149
T199547350913,R997475887918
T199548608620,S60176329917
T199549129258,C110573369242
T199556980327,S439715196849
T199584852011,R151919292782
T199603607216,CR783198615036
T199624525584,S952330424674
T199640701516,C641795813078
T199655394544,S353503182083
T199667554556,S110110593359
T199689368025,CR290569187576
T199700107952,S583048510534
T199727804082,C280896198612
T199730986837,S35506426664
T199742210057,R14146819289
T199749874926,R119341965993
T19975233749,CR654867845835
T199765440039,CR915977980863
T199777171079,CR114120579704
T199818469297,S375549183226
T199849680886,R7747895548
T19988777563,S583048510534
T199919988977,C110573369242
T19994171,R478274439044
T199977882817,S608539204331
T199988454388,R48156846185
T199994248100,S35506426664
T200016334188,CR702008838130
T200092519505,S178433510159
T200116157076,CR310905580460
T200273559919,R653709434810
T200274423538,C500371377607
T200277560944,C316979864735
T200279853733,S550005392985
T200323683479,R809467187738
T200351664790,R936337393870
T200359292214,R583734558500
T200361216170,R84565275715
T200363166849,C767239668292
T200389594645,CR795245890399
T200431754763,S675993292454
T200447985734,C295212267364
T20047556473,R84565275715
T200480352596,R291609990421
T200511411870,CR713482463859
T200532370414,C914816594822
T200536216100,CR853956581654
T200560701059,CR290569187576
T20059713521,S350267378795
T200598178756,C99989495688
T20065859349,R653709434810
T200698205003,R151919292782
T20070408616,C349004818744
T200711777925,S425406563509
T200720532886,CR95016066646
T200744988369,C918306506787
T20075335539,CR310905580460
T200754524884,R849627309056
T200786414598,C902242338621
T200826391388,R875719724733
T200827455876,R871891858267
T200851855548,R83268455149
T200931240757,C918306506787
T20093686945,S583048510534
T200987179136,S637917689179
T200996206247,C219662665970
T200997831660,CR656112325734
T201064959317,S178433510159
T201091939201,S110110593359
T201103791507,S608539204331
T201125968517,R337885620018
T201157518999,C696792776381
T201176377560,R48042242991
T201196709522,R590980645905
T201206204702,C122847920540
T201285127445,C500371377607
T201346412780,C6550062356
T201348329342,C55841182577
T201358983995,S35506426664
T20146787720,S708712431537
T20151074201,R564798178132
T201511328680,R867531838668
T201566808225,R26312636707
T201618318512,C500371377607
T201636883757,R809467187738
T201684931446,S183881695792
T201687850811,C470685675061
T201716604744,S182451298479
T201746813099,CR95016066646
T20175734996,C127565968843
T201781741655,C498567266942
T201788346725,CR432610693265
T201803226044,R585005168566
T201807268153,C730873287974
T201822581971,C110573369242
T201860419868,S827758731804
T201872648116,R209582834537
T201874257361,R83333660646
T20189632410,S637917689179
T201897538009,CR92755511564
T2019404003,CR795245890399
T201970628293,CR310905580460
T202003548976,CR87150949837
T202021156721,C632792596596
T202055920503,S350267378795
T20205866985,R805943178700
T20206316995,C470685675061
T202071250188,S178433510159
T202213199072,R668887724510
T202264655295,S637917689179
T202313606209,S994888439568
T202331969896,S88247586149
T20236759370,S504842321794
T202368123039,S637917689179
T202435727164,CR60914812857
T202502604163,C37094815689
T202538855327,C538548926956
T2026484416,R590980645905
T202667984574,C850618627983
T202677789043,R47707058158
T20274470454,C659685682807
T202771979231,CR432610693265
T202834847989,S994888439568
T202838666331,R853376939554
T202840881030,S952330424674
T202950226335,S952330424674
T202950792134,CR757199606799
T20299760711,C331098755990
T203020873627,R652026353427
T203072999798,R151919292782
T203100557391,C850618627983
T203113575963,C850618627983
T203152621447,R84565275715
T20317558647,S525935105592
T203222116910,R291609990421
T203228151310,R337885620018
T203246921590,R151919292782
T20325352826,C20695518246
T203289820679,S110110593359
T203298891596,R849627309056
T203303888150,R429073529027
T203322546624,S167987957665
T203341175551,C696792776381
T203352618606,C980295860804
T203399180580,CR432610693265
T203428980129,S827758731804
T203439602487,S234650831198
T203529546453,CR848368971683
T203531560870,R591819899055
T203537363784,CR782997471989
T2035824230,CR706261205313
T20358983847,S525935105592
T203591302,C55651347661
T203591987341,C545559853239
T203665178936,S583048510534
T203740954998,S841034185441
T2037553191,S908788533980
T203828611468,S637917689179
T20387426495,R996992171891
T203874728351,C903487843119
T203880418050,R809467187738
T203898317214,R308416853768
T203899751669,S872589248462
T20394224069,CR853956581654
T203962245425,CR685937411936
T203971489985,CR915977980863
T203979847550,S872589248462
T204057901936,CR310905580460
T20406481049,C221878844816
T204070253209,R821219382676
T20411876036,S178433510159
T204130444480,R591819899055
T204156644835,S350267378795
T204156769147,S234650831198
T204159915304,C918306506787
T204176120796,CR432610693265
T204185952620,CR757199606799
T204204296334,C668620257542
T204230473533,CR915977980863
T204242116518,CR464301934657
T204282915784,S110110593359
T204299108287,R590980645905
T204311194023,C122847920540
T204315567673,CR783198615036
T204338432155,CR83553746062
T20435355184,R820750814862
T204374922086,R564798178132
T204380589885,C110573369242
T204472102383,R814256406213
T204502173197,S675993292454
T204549136191,R83268455149
T2045794196,R54481457783
T204625389588,CR713482463859
T204662938759,CR432610693265
T204690650591,S908788533980
T204709703356,CR102968664636
T204729550147,S110110593359
T204742126662,R590980645905
T204751610708,CR87150949837
T204763411326,R12996266868
T204795529046,C498567266942
T204815998628,CR727560947210
T204839660847,R805110580016
T204884893147,CR320220694115
T204912797878,CR179474412506
T204932338570,C918306506787
T204935551167,C349004818744
T205002767277,R429073529027
T205006820336,CR486101712094
T205012913204,R337885620018
T205044783427,S439715196849
T205109218990,CR270220684838
T205122407452,C20695518246
T205155723156,S350267378795
T205160403109,C219662665970
T20517872221,CR80335448539
T205211489513,S637917689179
T205267357271,S928037566409
T205287843430,S242445566060
T205292662816,R849627309056
T205300885782,C127565968843
T20532366837,R814256406213
T205376682369,CR310905580460
T20538655199,S608539204331
T20544711848,S486332698466
T20547691895,S994888439568
T205544170501,R809467187738
T205570875517,R668887724510
T205618328687,R269418758472
T205623221831,CR136479728025
T205626248021,R564798178132
T205709641210,CR464301934657
T205714895098,C498567266942
T205763291577,C500371377607
T205764377852,C903487843119
T20576752331,C463623513240
T205791391315,CR136479728025
T205795115637,C11453236465
T20584186942,CR310905580460
T205880364244,CR65640478814
T205950903933,CR290569187576
T205978928210,R291609990421
T205989974011,C670799455101
T206030162957,CR80335448539
T206031125462,C221878844816
T20608775167,S675993292454
T20609288908,CR80335448539
T20614645810,R131038522767
T206189874964,R75595014532
T206204623800,R478274439044
T206238985540,CR432610693265
T20626091525,S3204071518
T206353461308,S952330424674
T206354964716,C668620257542
T206421525305,CR783198615036
T206462522685,S110110593359
T206539842334,CR80335448539
T2065821946,C436822897812
T206598919242,R48042242991
T206601128319,S952330424674
T20664434594,C219662665970
T206679879183,R14146819289
T206688457724,C208674463645
T20672179859,R47707058158
T206774146334,S583048510534
T206787444288,C221878844816
T206815114505,C371829173428
T206876626727,C122847920540
T206886471400,C6550062356
T206888634010,S504842321794
T206918248458,CR119027379060
T206934491096,S827758731804
T20695353373,S234650831198
T2069589222,C55651347661
T206973205504,CR874756817358
T207002195656,R814256406213
T207009255470,C902242338621
T207047325890,CR290569187576
T207072237493,CR656344193297
T20709998535,S71562236819
T207122642180,R904240961337
T207144815342,S908788533980
T207153902115,S675993292454
T207162148969,R849627309056
T20718137395,C198751675116
T207221340709,C40648968635
T207319968208,R245333689855
T207341463739,CR713482463859
T207365309,S439715196849
T207469690838,S583048510534
T207524435960,CR63681315528
T207531543410,R652026353427
T207541771101,R245333689855
T20754193501,S644620252216
T207568196709,S637917689179
T207633234096,CR42403671837
T207656768397,CR80335448539
T207691183501,CR848368971683
T207743144505,S223039727902
T207750871,CR795245890399
T20775207025,C221878844816
T207778772613,C110573369242
T20777989237,C122743610118
T207792587761,S385413546901
T207805638003,S167987957665
T207813572386,S178433510159
T20781637264,S872589248462
T207858143728,R681239563875
T207883321498,CR848368971683
T207977146745,CR654867845835
T208006423882,R151919292782
T2080286716,R478274439044
T208086562249,CR848368971683
T20813397959,S234650831198
T208136111982,CR795245890399
T208139616460,S841034185441
T20814213811,R996992171891
T208160608896,S808744345450
T208220729411,CR206004380361
T208224636850,CR713482463859
T208248462467,C767239668292
T208271908919,R47707058158
T208276631657,C349004818744
T208295490558,R48156846185
T20831676792,C99989495688
T208335298402,C40648968635
T208377279924,CR795245890399
T20838427887,CR971022165340
T208385351113,R429073529027
T208391965536,CR136479728025
T208402225249,R805943178700
T208460601369,S234650831198
T2084797008,C857143432536
T208501343030,R119341965993
T208512824562,R990724975152
T20854011199,CR654867845835
T208547461217,C55651347661
T208621730233,R84565275715
T208657262305,S525935105592
T20868349121,C857143432536
T20869014637,C6550062356
T208696411909,C741916270689
T208718162379,CR87150949837
T208734184370,S952330424674
T208845589672,C349573165350
T208881453112,C219662665970
T208892162323,CR713482463859
T208991892414,R590980645905
T208993756454,C319202184199
T208995321866,R14146819289
T209006564116,R23776857499
T209066370227,S608539204331
T2090999478,R849627309056
T209153908013,S675993292454
T209159753785,S35506426664
T209170206509,R668887724510
T209185171151,S60176329917
T209186751126,C110573369242
T209196351996,R653709434810
T209202242448,S178331315212
T209231835226,S439715196849
T20923518994,R151919292782
T209238643533,S178433510159
T209301117607,CR206004380361
T209302696126,S337962548557
T20930613271,CR87150949837
T209312327513,S872589248462
T209335424057,S3204071518
T209355467894,R151919292782
T20937231090,R653709434810
T209384246915,CR713482463859
T209452399347,CR486101712094
T209491364608,R853376939554
T209493482915,R308416853768
T2095194776,CR795245890399
T209595702457,R48156846185
T209597166960,C20695518246
